outcome_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,outcome_order,outcome_category_if_stated,text_exact,verb_or_action,knowledge_area_candidate,source_file,confidence,notes
OMG518_v01_LO_004,OMG518_LO_004,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,4,missing,tillämpa arbetsledning och samarbete inom äldreomsorg.,tillämpa,äldreomsorg,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_LO_005,OMG518_LO_005,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,5,missing,visa handlingsberedskap och säkerhetsmedvetande I äldreomsorgskontext,visa,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_LO_006,OMG518_LO_006,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,6,missing,tillämpa ett professionelit förhållningssätt inom äldreomsorg,tillämpa,äldreomsorg,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_LO_007,OMG518_LO_007,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,7,missing,redogöra för och reflektera över författningar av särskild relevans för Äldreomsorg samt reftektera över utvalda patientfall och situationer inom äldreomsorg,redogöra,juridik/författningar; äldreomsorg,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_LO_008,OMG518_LO_008,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,8,missing,"identifiera våld i nära relationer hos äldre personer och vid nedsatt funktionsförmåga, kunna beskriva våldets konsekvenser, exempel på individuellt benovsstöd samt relatera till gällande lagstiftning och riktlinjer inom området",identifiera,missing,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG518_v01_LO_009,OMG518_LO_009,baseline,OMG518,OMG518_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG518,Klinisk utbildning inom kommunal vård och omsorg,9,missing,"beskriva och förklara patofysiologi, symtom, diagnoskriterier, vård och behandling för vanligt förekommande geriatriska sjukdomar tillämpa: kommunikation, omvårdnadsprocessen, arbetsledning, samarbete, professionellt förhållningssätt i äldreomsorgskontext -medverka vid och genomföra undersökningar och behandlingar -handha läkemedel lagar och förfatsningar inom äldrevård samt inom våld I nära relationer Våld i nära relationer hos äldre personer, vid nedsatt funktionsförmåga samt våldets konsekvenser -uppbrottstrappan vid våld i nära relationer hos äldre personer -omvårdnadsproblem, omvårdnadsåtgärder och medicinsk behandling vid vanligt förekommande sjukdomstillstånd hos äldre -åldrandets sjukdomar och påverkande faktorer VFU (verksamhetsförlagd utbildning)",beskriva,juridik/författningar; VFU/klinisk utbildning; läkemedel/farmakologi,Kurs7_kusk_OMG518.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_001,OMG520_LO_001,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,1,missing,"beskriva olika ledarstilar, grupper, gruppdynamik och roller",beskriva,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_002,OMG520_LO_002,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,2,missing,översiktligt redogöra för möjligheter och svårigheter vid förändringsprocesser i vården samt översiktligt redogöra för vad som krävs av chef och medarbetare vid förändringsarbete,översiktligt,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_003,OMG520_LO_003,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,3,missing,beskriva sjuksköterskans professionella och arbetsledande roll I omvårdnadsarbetet samt I diskussioner utifrån fall reflektera över rollen,beskriva,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_004,OMG520_LO_004,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,4,missing,"på ett systematiskt sätt tillimpa ABCDE-principer för Omhändertagande vid akuta tillstånd hos personer i olika åldrar bese dodung soocsievylsousiearss OM GE20N vals rom 2023-01-16 --- OCR page 2 --- rån ett kliniskt resonemang prioritera, motivera, genomföra årdera omvårdnadsåtgärder, visa förmåga att leda och delegera arbetsuppgifter I akuta situationer",på,akut omhändertagande,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_005,OMG520_LO_005,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,6,missing,"på ett systematiskt sätt rapportera enligt SBAR (Situation, Bakgrund, Aktuell bedömning, Rekommendation)",på,kommunikation/rapportering,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_006,OMG520_LO_006,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,7,missing,tillämpa professionell kommunikation i mötet med patient och närstående samt kunna ge anpassad information utifrån ett etiskt och personcentrerat förhållningssätt,tillämpa,personcentrerad vård; kommunikation,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_007,OMG520_LO_007,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,8,missing,"tillämpa omvårdnadsprocessens samtliga steg (Identifiera, bedöma, planera, prioritera, utföra och följa upp vård) i komplexa (omvårdnadssituationer med ett personcentrerat, professionellt och etiskt förhållningssätt",tillämpa,personcentrerad vård,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_008,OMG520_LO_008,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,9,missing,rapportera och dokumentera omvårdnadsprocessens samtliga steg. utifrån ett personcentrerat förhållningssätt,rapportera,personcentrerad vård,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_009,OMG520_LO_009,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,10,missing,"iordningställa, administrera och utvärdera effekter av läkemedel samt informera patienter om läkemedlens effekter och biverkningar utifrån gällande författningar och med ett patientsäkerhetsperspextiv",iordningställa,juridik/författningar; läkemedel/farmakologi,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_010,OMG520_LO_010,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,11,missing,medverka vid samt genomföra undersökningar och behandlingar samt hantera medicinkteknisk utrustning med ett säkerhetsperspektiv samt utifrån gällande författningar och styrdokument,medverka,juridik/författningar,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_011,OMG520_LO_011,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,12,missing,"planera, prioritera, samordna, fördela och följa upp omvårdnad i det patientnära omvårdnadsarbetet",planera,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_012,OMG520_LO_012,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,13,missing,"initiera, planera och prioritera interprofessionell samverkan uti principer för personcentrerad vård",initiera,personcentrerad vård; team/samverkan,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_013,OMG520_LO_013,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,14,missing,bedöma risker för vårdskador och tillämpa preventiva åtgärder för,bedöma,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_014,OMG520_LO_014,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,15,missing,ta initiativ inom sjuksköterskans ansvarsområde samt argumentera och motivera sitt handlande,ta,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_015,OMG520_LO_015,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,16,missing,visa medvetenhet om egna styrkor och begränsningar i den egna professionella kompetensen,visa,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_016,OMG520_LO_016,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,17,missing,"planera, genomföra och utvärdera ett undervisningstillfälle för medstudenter fokuserat på ett specifikt omvårdnadsmoment",planera,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_017,OMG520_LO_017,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,18,missing,hantera dilemman och konflikter inom omvårdnad i relation till likabehandling,hantera,likabehandling,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_018,OMG520_LO_018,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,19,missing,reflektera över komplexa omvårdnadssituationer under den verksamhetsförlagda utbildningen för att stödja den egna professionella yrkesutvecklingen,reflektera,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_019,OMG520_LO_019,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,20,missing,tillämpa sitt kunnande i omvårdnad vid komplexa simulerade vårdsituationer,tillämpa,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMG520_v01_LO_020,OMG520_LO_020,baseline,OMG520,OMG520_v01,1,yes,Kompletterande utbildning för sjuksköterskor med utländsk examen från land utanför EU/EES och Schweiz,Grundnivå,OMG520,Klinisk utbildning med fokus på komplexa omvårdnadsbehov,21,missing,"hantera situationer, företeelser och frågeställningar som ingår i sjuksköterskans professionella yrkesutövande utifrån patientfall med komplexa vårdsituationer bese dodung soocsievylsousiearss OM GE20N vals rom 2023-01-16 --- OCR page 3 ---",hantera,missing,Kurs8_kusk_OMG520.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVG201_v01_LO_001,MVG201_LO_001,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,1,Kunskap och förståelse,"identifiera grundläggande etiska värden, principer och begrepp",identifiera,etik,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_002,MVG201_LO_002,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,2,Kunskap och förståelse,beskriva organisering av svensk hälso- och sjukvård samt omsorg,beskriva,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_003,MVG201_LO_003,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,3,Kunskap och förståelse,beskriva innehåll i författningar relaterade till hälso- och sjukvård samt mänskliga rättigheter,beskriva,juridik/författningar; mänskliga rättigheter,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_004,MVG201_LO_004,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,4,Kunskap och förståelse,förklara vetenskapliga artiklars struktur samt kvalitativ respektive kvantitativ forskningsansats,förklara,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_005,MVG201_LO_005,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,5,Kunskap och förståelse,förklara grundläggande utvecklingspsykologi med fokus på den vuxna och åldrande människan 2026-03-18 11:38 MVG201 https://edu.hig.se/docs/sv/syllabus/course/MVG201?valid-from=2024-09-02 1/6,förklara,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_006,MVG201_LO_006,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,6,Kunskap och förståelse,redogöra för människokroppens grundläggande anatomi och fysiologi,redogöra,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_007,MVG201_LO_007,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,7,Kunskap och förståelse,beskriva samspel inom och mellan kroppens organsystem,beskriva,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_008,MVG201_LO_008,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,8,Kunskap och förståelse,"förklara grundläggande mikrobiologi, immunologi samt vårdhygienens betydelse för att förebygga infektioner",förklara,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_009,MVG201_LO_009,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,9,Kunskap och förståelse,beskriva miljöaspekter i relation till läkemedelsanvändning samt vanliga engångsmaterial,beskriva,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_010,MVG201_LO_010,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,10,Kunskap och förståelse,förklara grundläggande farmakologiska begrepp och principer,förklara,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_011,MVG201_LO_011,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,11,Färdighet och förmåga,förklara principerna för vetenskaplig evidens,förklara,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_012,MVG201_LO_012,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,12,Färdighet och förmåga,inta patientens och vårdarens perspektiv vid grundläggande omvårdnad,inta,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_013,MVG201_LO_013,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,13,Färdighet och förmåga,"identifiera vanliga material vid såromläggning, hjälpmedel vid urin- och avföringsinkontinens samt material vid katetrisering av urinblåsa samt läkemedels olika beredningsformer och administreringssätt",identifiera,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_014,MVG201_LO_014,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,14,Färdighet och förmåga,"tillämpa metoder och anvisningar i Vårdhandboken, förflyttningsteknik, puls- och blodtrycksmätning, basal hjärt- och lungräddning (HLR) för vuxen samt läkemedelsordinationer i enlighet med evidensbaserat metod- och kunskapsstöd",tillämpa,akut omhändertagande,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_015,MVG201_LO_015,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,15,Färdighet och förmåga,visa hur kommunikation och bemötande av personer kan behöva anpassas utifrån funktioner i sinnesorganen,visa,kommunikation,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_016,MVG201_LO_016,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,16,Färdighet och förmåga,tillämpa basala hygienrutiner samt klädregler korrekt i enlighet med evidensbaserat metod- och kunskapsstöd,tillämpa,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_017,MVG201_LO_017,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,17,Färdighet och förmåga,beräkna dos och tillämpa sortomvandling på grundläggande nivå avseende läkemedel,beräkna,läkemedel/farmakologi,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_018,MVG201_LO_018,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,18,Värderingsförmåga och förhållningssätt,tillämpa vetenskapligt förhållningssätt vid skrivande,tillämpa,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_019,MVG201_LO_019,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,19,Värderingsförmåga och förhållningssätt,reflektera kring sjuksköterskans profession och huvudområde omvårdnad,reflektera,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_020,MVG201_LO_020,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,20,Värderingsförmåga och förhållningssätt,relatera upplevda kliniska händelser till teoretiska begrepp,relatera,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_021,MVG201_LO_021,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,21,Värderingsförmåga och förhållningssätt,reflektera kring etiskt och personcentrerat förhållningssätt utifrån upplevda kliniska händelser,reflektera,personcentrerad vård,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
MVG201_v01_LO_022,MVG201_LO_022,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,22,Värderingsförmåga och förhållningssätt,reflektera kring empatisk förmåga samt självkännedom i relation till upplevda kliniska händelser,reflektera,missing,Kurs1_sskgrund_MVG201.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_001,OMG401_LO_001,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,1,Kunskap och förståelse,diskutera författningar relevanta för sjuksköterskans arbetsområde,diskutera,juridik/författningar,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_002,OMG401_LO_002,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,2,Kunskap och förståelse,"identifiera behov av samt redogöra för grundläggande omvårdnad med utgångspunkt i omvårdnadsprocessen, evidensbaserade åtgärder och relevanta författningar",identifiera,juridik/författningar; omvårdnadsprocessen,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_003,OMG401_LO_003,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,3,Kunskap och förståelse,sammanfatta erfarenheter av kommunikation och patientundervisning samt relatera dessa till teoretisk kunskap och olika pedagogiska traditioner,sammanfatta,kommunikation,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_004,OMG401_LO_004,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,4,Kunskap och förståelse,"identifiera behov av samt redogöra för grundläggande omvårdnad med utgångspunkt i omvårdnadsprocessen, personcentrerad vård samt hälsofrämjande arbete 2026-03-18 11:39 OMG401 https://edu.hig.se/docs/sv/syllabus/course/OMG401?valid-from=2026-01-19 1/6",identifiera,personcentrerad vård; omvårdnadsprocessen,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_005,OMG401_LO_005,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,5,Kunskap och förståelse,"redogöra för sjuksköterskans profession med utgångspunkt i omvårdnadsprocessen, omvårdnadsteorier, god och säker vård, teamsamverkan samt sjuksköterskans ledarskap i vårdnära situationer",redogöra,patientsäkerhet; ledning/organisation; omvårdnadsprocessen,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_006,OMG401_LO_006,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,6,Kunskap och förståelse,identifiera och diskutera etiskt problematiska situationer på ett allsidigt och reflekterande sätt samt avväga och prioritera mellan de värden som står på spel,identifiera,missing,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_007,OMG401_LO_007,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,7,Kunskap och förståelse,"beskriva anatomisk uppbyggnad av samt redogöra för fysiologiska funktioner avseende respirationssystemet, matspjälkningssystemet, njurar, urinvägar och det endokrina systemet",beskriva,missing,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_008,OMG401_LO_008,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,8,Kunskap och förståelse,beskriva anatomisk uppbyggnad av samt redogöra för fysiologiska funktioner avseende reproduktionssystemet,beskriva,missing,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
OMG401_v01_LO_009,OMG401_LO_009,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,9,Kunskap och förståelse,redogöra för och diskutera uppbyggnad av och samspel inom och mellan kroppens olika organsystem samt förklara centrala fysiologiska processer kopplat till hälsa och ohälsa,redogöra,missing,Kurs2_sskgrund_OMG401.pdf,high,extraction_method=pdf_text_extraction_cached
